shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
7-8-241,-119.391229,49.935063,10040
7-8-241,-119.391220,49.935036,10041
7-8-241,-119.391138,49.934772,10042
7-8-241,-119.390847,49.934241,10043
7-8-241,-119.390632,49.934020,10044
7-8-241,-119.390235,49.933544,10045
7-8-241,-119.389535,49.933014,10046
7-8-241,-119.388920,49.932639,10047
7-8-241,-119.388791,49.932561,10048
7-8-241,-119.388362,49.932300,10049
7-8-241,-119.387913,49.932027,10050
7-8-241,-119.387381,49.931620,10051
7-8-241,-119.387121,49.931320,10052
7-8-241,-119.386916,49.931017,10053
7-8-241,-119.386706,49.930435,10054
7-8-241,-119.386661,49.929734,10055
7-8-241,-119.386663,49.929105,10056
7-8-241,-119.386666,49.928687,10057
7-8-241,-119.386679,49.925108,10058
7-8-241,-119.386682,49.924433,10059
7-8-241,-119.386494,49.924432,10060
7-8-241,-119.385989,49.924428,10061
7-8-241,-119.385989,49.924428,20001
7-8-241,-119.385415,49.924424,20002
7-8-241,-119.383887,49.924160,20003
7-8-241,-119.383891,49.923699,20004
7-8-241,-119.383901,49.922233,20005
7-8-241,-119.383901,49.922233,30001
7-8-241,-119.383904,49.921896,30002
7-8-241,-119.384010,49.918352,30003
7-8-241,-119.384093,49.918353,30004
7-8-241,-119.384166,49.918328,30005
7-8-241,-119.384217,49.918292,30006
7-8-241,-119.384253,49.918259,30007
7-8-241,-119.384277,49.918218,30008
7-8-241,-119.384282,49.918163,30009
7-8-241,-119.384281,49.918113,30010
7-8-241,-119.384252,49.918071,30011
7-8-241,-119.384216,49.918040,30012
7-8-241,-119.384159,49.918020,30013
7-8-241,-119.384103,49.918007,30014
7-8-241,-119.384019,49.917999,30015
7-8-241,-119.384053,49.917620,30016
7-8-241,-119.384053,49.917620,40001
7-8-241,-119.384064,49.917485,40002
7-8-241,-119.384096,49.917206,40003
7-8-241,-119.384186,49.916831,40004
7-8-241,-119.384368,49.916579,40005
7-8-241,-119.384592,49.916400,40006
7-8-241,-119.385064,49.916148,40007
7-8-241,-119.386267,49.915402,40008
7-8-241,-119.386356,49.915338,40009
7-8-241,-119.386438,49.915270,40010
7-8-241,-119.386512,49.915199,40011
7-8-241,-119.386577,49.915124,40012
7-8-241,-119.386632,49.915046,40013
7-8-241,-119.386645,49.915025,40014
7-8-241,-119.386645,49.915025,50001
7-8-241,-119.386678,49.914965,50002
7-8-241,-119.386714,49.914883,50003
7-8-241,-119.386740,49.914798,50004
7-8-241,-119.386756,49.914713,50005
7-8-241,-119.386761,49.914627,50006
7-8-241,-119.386757,49.914541,50007
7-8-241,-119.386750,49.913656,50008
7-8-241,-119.386756,49.912567,50009
7-8-241,-119.386761,49.911676,50010
7-8-241,-119.386765,49.911055,50011
7-8-241,-119.386768,49.910452,50012
7-8-241,-119.386771,49.910065,50013
7-8-241,-119.386780,49.909187,50014
7-8-241,-119.386787,49.908742,50015
7-8-241,-119.386802,49.907712,50016
7-8-241,-119.386808,49.907255,50017
7-8-241,-119.386812,49.906891,50018
7-8-241,-119.386812,49.906881,50019
7-8-241,-119.386812,49.906881,60001
7-8-241,-119.386825,49.905451,60002
7-8-241,-119.386826,49.905396,60003
7-8-241,-119.386833,49.904577,60004
7-8-241,-119.386842,49.903619,60005
7-8-241,-119.386841,49.903345,60006
7-8-241,-119.386841,49.903345,70001
7-8-241,-119.386840,49.902778,70002
7-8-241,-119.386839,49.902253,70003
7-8-241,-119.386839,49.901167,70004
7-8-241,-119.386838,49.900648,70005
7-8-241,-119.386838,49.900648,80001
7-8-241,-119.386838,49.900244,80002
7-8-241,-119.386839,49.899961,80003
7-8-241,-119.386843,49.899456,80004
7-8-241,-119.386843,49.899456,90001
7-8-241,-119.386852,49.898702,90002
7-8-241,-119.386875,49.896676,90003
7-8-241,-119.386875,49.896676,100001
7-8-241,-119.386875,49.896623,100002
7-8-241,-119.386885,49.895755,100003
7-8-241,-119.386890,49.895074,100004
7-8-241,-119.386891,49.894084,100005
7-8-241,-119.386890,49.893754,100006
7-8-241,-119.386890,49.893343,100007
7-8-241,-119.386889,49.892748,100008
7-8-241,-119.386889,49.892748,110001
7-8-241,-119.386890,49.892649,110002
7-8-241,-119.386888,49.892152,110003
7-8-241,-119.386886,49.891747,110004
7-8-241,-119.386883,49.890903,110005
7-8-241,-119.386883,49.890903,120001
7-8-241,-119.386881,49.890569,120002
7-8-241,-119.390030,49.890585,120003
7-8-241,-119.391217,49.890599,120004
7-8-241,-119.391888,49.890599,120005
7-8-241,-119.391888,49.890599,130001
7-8-241,-119.392057,49.890598,130002
7-8-241,-119.392839,49.890598,130003
7-8-241,-119.392845,49.890024,130004
7-8-241,-119.392857,49.888973,130005
7-8-241,-119.393702,49.888981,130006
7-8-241,-119.393924,49.888983,130007
7-8-241,-119.394284,49.888986,130008
7-8-241,-119.394284,49.888986,140001
7-8-241,-119.395515,49.888997,140002
7-8-241,-119.395599,49.888998,140003
7-8-241,-119.395667,49.888999,140004
7-8-241,-119.395906,49.889000,140005
7-8-241,-119.396767,49.889007,140006
7-8-241,-119.397115,49.889009,140007
7-8-241,-119.397448,49.889012,140008
7-8-241,-119.398174,49.889017,140009
7-8-241,-119.398973,49.889023,140010
7-8-241,-119.398973,49.889023,150001
7-8-241,-119.399594,49.889028,150002
7-8-241,-119.400013,49.889026,150003
7-8-241,-119.400710,49.889021,150004
7-8-241,-119.401296,49.889016,150005
7-8-241,-119.402393,49.889017,150006
7-8-241,-119.402747,49.889017,150007
7-8-241,-119.402747,49.889017,160001
7-8-241,-119.402773,49.889017,160002
7-8-241,-119.405900,49.889042,160003
7-8-241,-119.406355,49.889043,160004
7-8-241,-119.406355,49.889043,170001
7-8-241,-119.407018,49.889043,170002
7-8-241,-119.407723,49.889044,170003
7-8-241,-119.407925,49.889044,170004
7-8-241,-119.408258,49.889044,170005
7-8-241,-119.409426,49.889043,170006
7-8-241,-119.410014,49.889041,170007
7-8-241,-119.410014,49.889041,180001
7-8-241,-119.410278,49.889041,180002
7-8-241,-119.410639,49.889040,180003
7-8-241,-119.412624,49.889038,180004
7-8-241,-119.413397,49.889037,180005
7-8-241,-119.413397,49.889037,190001
7-8-241,-119.413567,49.889036,190002
7-8-241,-119.415072,49.889037,190003
7-8-241,-119.415370,49.889036,190004
7-8-241,-119.415706,49.889127,190005
7-8-241,-119.416800,49.889118,190006
7-8-241,-119.417586,49.889115,190007
7-8-241,-119.417590,49.888971,190008
7-8-241,-119.417603,49.888593,190009
7-8-241,-119.417610,49.888303,190010
7-8-241,-119.417610,49.888303,200001
7-8-241,-119.417620,49.887794,200002
7-8-241,-119.417598,49.886909,200003
7-8-241,-119.420467,49.886901,200004
7-8-241,-119.420520,49.886892,200005
7-8-241,-119.420878,49.886831,200006
7-8-241,-119.421262,49.886719,200007
7-8-241,-119.421600,49.886572,200008
7-8-241,-119.422018,49.886289,200009
7-8-241,-119.422018,49.886289,210001
7-8-241,-119.422461,49.885991,210002
7-8-241,-119.423663,49.885183,210003
7-8-241,-119.424390,49.884684,210004
7-8-241,-119.424505,49.884606,210005
7-8-241,-119.424744,49.884293,210006
7-8-241,-119.424744,49.884293,220001
7-8-241,-119.424947,49.884028,220002
7-8-241,-119.425067,49.883913,220003
7-8-241,-119.425210,49.883777,220004
7-8-241,-119.425299,49.883691,220005
7-8-241,-119.425347,49.883661,220006
7-8-241,-119.425723,49.883428,220007
7-8-241,-119.426152,49.883232,220008
7-8-241,-119.426572,49.883099,220009
7-8-241,-119.426668,49.883084,220010
7-8-241,-119.427713,49.882921,220011
7-8-241,-119.428225,49.882740,220012
7-8-241,-119.428706,49.882467,220013
7-8-241,-119.428706,49.882467,230001
7-8-241,-119.430121,49.881664,230002
7-8-241,-119.430442,49.881482,230003
7-8-241,-119.430458,49.881469,230004
7-8-241,-119.430602,49.881341,230005
7-8-241,-119.430727,49.881170,230006
7-8-241,-119.430786,49.880961,230007
7-8-241,-119.430800,49.880375,230008
7-8-241,-119.430878,49.880172,230009
7-8-241,-119.431040,49.879968,230010
7-8-241,-119.431307,49.879794,230011
7-8-241,-119.431684,49.879647,230012
7-8-241,-119.432040,49.879601,230013
7-8-241,-119.432330,49.879603,230014
7-8-241,-119.433267,49.879609,230015
7-8-241,-119.433267,49.879609,240001
7-8-241,-119.433557,49.879610,240002
7-8-241,-119.434752,49.879610,240003
7-8-241,-119.435798,49.879614,240004
7-8-241,-119.436434,49.879616,240005
7-8-241,-119.436736,49.879567,240006
7-8-241,-119.437143,49.879500,240007
7-8-241,-119.437293,49.879482,240008
7-8-241,-119.437009,49.878903,240009
7-8-241,-119.437009,49.878903,250001
7-8-241,-119.436671,49.878213,250002
7-8-241,-119.436546,49.877721,250003
7-8-241,-119.436670,49.877491,250004
7-8-241,-119.436814,49.877368,250005
7-8-241,-119.437157,49.877271,250006
7-8-241,-119.438470,49.877294,250007
7-8-241,-119.439005,49.877295,250008
7-8-241,-119.440136,49.877297,250009
7-8-241,-119.440136,49.877297,260001
7-8-241,-119.441085,49.877298,260002
7-8-241,-119.443186,49.877309,260003
7-8-241,-119.443178,49.878707,260004
7-8-241,-119.443167,49.879979,260005
7-8-241,-119.443160,49.880874,260006
7-8-241,-119.442457,49.880876,260007
7-8-241,-119.442423,49.880252,260008
7-8-241,-119.442423,49.880252,270001
7-8-241,-119.442409,49.879971,270002
7-8-241,-119.443167,49.879979,270003
7-8-241,-119.443326,49.879981,270004
7-8-241,-119.443338,49.878707,270005
7-8-241,-119.443346,49.877309,270006
7-8-241,-119.447374,49.877291,270007
7-8-241,-119.447374,49.877291,280001
7-8-241,-119.448372,49.877286,280002
7-8-241,-119.449804,49.877286,280003
7-8-241,-119.449976,49.877286,280004
7-8-241,-119.450147,49.877232,280005
7-8-241,-119.452495,49.877226,280006
7-8-241,-119.454555,49.877237,280007
7-8-241,-119.455998,49.877074,280008
7-8-241,-119.455998,49.877074,290001
7-8-241,-119.458222,49.876822,290002
7-8-241,-119.458357,49.876805,290003
7-8-241,-119.458765,49.876803,290004
7-8-241,-119.458765,49.876803,300001
7-8-241,-119.461058,49.876793,300002
7-8-241,-119.461732,49.876794,300003
7-8-241,-119.461732,49.876794,310001
7-8-241,-119.463844,49.876798,310002
7-8-241,-119.465049,49.876799,310003
7-8-241,-119.465789,49.876821,310004
7-8-241,-119.466455,49.876921,310005
7-8-241,-119.466455,49.876921,320001
7-8-241,-119.466651,49.876949,320002
7-8-241,-119.468678,49.876970,320003
7-8-241,-119.471560,49.876958,320004
7-8-241,-119.472034,49.876947,320005
7-8-241,-119.472034,49.876947,330001
7-8-241,-119.474290,49.876895,330002
7-8-241,-119.477030,49.876807,330003
7-8-241,-119.477163,49.876801,330004
7-8-241,-119.478121,49.876722,330005
7-8-241,-119.478121,49.876722,340001
7-8-241,-119.479165,49.876636,340002
7-8-241,-119.481139,49.876366,340003
7-8-241,-119.482053,49.876318,340004
7-8-241,-119.482186,49.876311,340005
7-8-241,-119.482793,49.876315,340006
7-8-241,-119.483138,49.876315,340007
7-8-241,-119.483138,49.876315,350001
7-8-241,-119.488244,49.876323,350002
7-8-241,-119.488914,49.876323,350003
7-8-241,-119.488914,49.876323,360001
7-8-241,-119.491257,49.876324,360002
7-8-241,-119.491256,49.875889,360003
7-8-241,-119.491256,49.875889,370001
7-8-241,-119.491256,49.875428,370002
7-8-241,-119.491246,49.874517,370003
7-8-241,-119.491244,49.873982,370004
7-8-241,-119.491244,49.873982,380001
7-8-241,-119.491243,49.873609,380002
7-8-241,-119.491236,49.872810,380003
7-8-241,-119.491251,49.872263,380004
7-8-241,-119.491265,49.871760,380005
7-8-241,-119.491253,49.870923,380006
7-8-241,-119.491258,49.870391,380007
7-8-241,-119.491262,49.869998,380008
7-8-241,-119.491253,49.869527,380009
7-8-241,-119.491249,49.869340,380010
7-8-241,-119.491249,49.869340,390001
7-8-241,-119.491242,49.869040,390002
7-8-241,-119.491242,49.868619,390003
7-8-241,-119.491242,49.868277,390004
7-8-241,-119.491243,49.868026,390005
7-8-241,-119.491243,49.868026,400001
7-8-241,-119.491244,49.867737,400002
7-8-241,-119.491244,49.867550,400003
7-8-241,-119.491257,49.867325,400004
7-8-241,-119.491244,49.866659,400005
7-8-241,-119.491260,49.866021,400006
7-8-241,-119.491250,49.865715,400007
7-8-241,-119.491250,49.865715,410001
7-8-241,-119.491242,49.865419,410002
7-8-241,-119.491243,49.864818,410003
7-8-241,-119.491243,49.863689,410004
7-8-241,-119.491243,49.863395,410005
7-8-241,-119.491243,49.863395,420001
7-8-241,-119.491243,49.863324,420002
7-8-241,-119.491244,49.861996,420003
7-8-241,-119.490851,49.862001,420004
7-8-241,-119.490851,49.862001,430001
7-8-241,-119.489722,49.862018,430002
7-8-241,-119.488785,49.862035,430003
7-8-241,-119.488658,49.861969,430004
7-8-241,-119.488262,49.861876,430005
7-8-241,-119.486723,49.861382,430006
7-8-241,-119.486037,49.861142,430007
7-8-241,-119.485404,49.860921,430008
7-8-241,-119.484907,49.860918,430009
7-8-241,-119.484907,49.860918,440001
7-8-241,-119.484228,49.860913,440002
7-8-241,-119.483586,49.860908,440003
7-8-241,-119.480848,49.860889,440004
7-8-241,-119.479460,49.860887,440005
7-8-241,-119.479025,49.860888,440006
7-8-241,-119.479030,49.860983,440007
7-8-241,-119.479045,49.861241,440008
7-8-241,-119.479457,49.861239,440009
7-8-241,-119.479458,49.860986,440010
7-8-241,-119.479880,49.860988,440011
7-8-242,-119.479880,49.860988,10001
7-8-242,-119.480844,49.860990,10002
7-8-242,-119.483587,49.860998,10003
7-8-242,-119.484226,49.861003,10004
7-8-242,-119.485404,49.861007,10005
7-8-242,-119.486027,49.861220,10006
7-8-242,-119.486726,49.861460,10007
7-8-242,-119.488259,49.861995,10008
7-8-242,-119.488599,49.862056,10009
7-8-242,-119.488785,49.862035,10010
7-8-242,-119.489722,49.862018,10011
7-8-242,-119.491244,49.861996,10012
7-8-242,-119.491244,49.862171,10013
7-8-242,-119.491244,49.862171,20001
7-8-242,-119.491243,49.863324,20002
7-8-242,-119.491243,49.863689,20003
7-8-242,-119.491243,49.863954,20004
7-8-242,-119.491243,49.863954,30001
7-8-242,-119.491243,49.864818,30002
7-8-242,-119.491242,49.865419,30003
7-8-242,-119.491253,49.865793,30004
7-8-242,-119.491253,49.865793,40001
7-8-242,-119.491260,49.866021,40002
7-8-242,-119.491244,49.866659,40003
7-8-242,-119.491257,49.867325,40004
7-8-242,-119.491244,49.867550,40005
7-8-242,-119.491244,49.867737,40006
7-8-242,-119.491242,49.868277,40007
7-8-242,-119.491243,49.868596,40008
7-8-242,-119.491243,49.868596,50001
7-8-242,-119.491242,49.868619,50002
7-8-242,-119.491242,49.869040,50003
7-8-242,-119.491253,49.869527,50004
7-8-242,-119.491262,49.869998,50005
7-8-242,-119.491258,49.870391,50006
7-8-242,-119.491253,49.870923,50007
7-8-242,-119.491265,49.871760,50008
7-8-242,-119.491251,49.872263,50009
7-8-242,-119.491236,49.872810,50010
7-8-242,-119.491241,49.873415,50011
7-8-242,-119.491241,49.873415,60001
7-8-242,-119.491243,49.873609,60002
7-8-242,-119.491246,49.874517,60003
7-8-242,-119.491256,49.875428,60004
7-8-242,-119.491257,49.876324,60005
7-8-242,-119.490705,49.876323,60006
7-8-242,-119.490705,49.876323,70001
7-8-242,-119.488244,49.876323,70002
7-8-242,-119.487621,49.876322,70003
7-8-242,-119.487621,49.876322,80001
7-8-242,-119.482793,49.876315,80002
7-8-242,-119.482186,49.876311,80003
7-8-242,-119.482053,49.876318,80004
7-8-242,-119.481139,49.876366,80005
7-8-242,-119.480633,49.876435,80006
7-8-242,-119.480633,49.876435,90001
7-8-242,-119.479165,49.876636,90002
7-8-242,-119.477163,49.876801,90003
7-8-242,-119.477030,49.876807,90004
7-8-242,-119.476572,49.876822,90005
7-8-242,-119.476572,49.876822,100001
7-8-242,-119.474290,49.876895,100002
7-8-242,-119.471560,49.876958,100003
7-8-242,-119.471058,49.876960,100004
7-8-242,-119.471058,49.876960,110001
7-8-242,-119.468678,49.876970,110002
7-8-242,-119.466651,49.876949,110003
7-8-242,-119.465789,49.876821,110004
7-8-242,-119.465049,49.876799,110005
7-8-242,-119.465007,49.876800,110006
7-8-242,-119.465007,49.876800,120001
7-8-242,-119.463844,49.876798,120002
7-8-242,-119.461058,49.876793,120003
7-8-242,-119.460624,49.876796,120004
7-8-242,-119.460624,49.876796,130001
7-8-242,-119.458357,49.876805,130002
7-8-242,-119.458222,49.876822,130003
7-8-242,-119.457989,49.876849,130004
7-8-242,-119.457989,49.876849,140001
7-8-242,-119.454555,49.877237,140002
7-8-242,-119.453850,49.877233,140003
7-8-242,-119.453850,49.877233,150001
7-8-242,-119.452495,49.877226,150002
7-8-242,-119.450147,49.877232,150003
7-8-242,-119.449962,49.877160,150004
7-8-242,-119.449803,49.877159,150005
7-8-242,-119.448371,49.877159,150006
7-8-242,-119.447810,49.877162,150007
7-8-242,-119.447810,49.877162,160001
7-8-242,-119.443348,49.877183,160002
7-8-242,-119.443187,49.877182,160003
7-8-242,-119.443186,49.877309,160004
7-8-242,-119.443178,49.878707,160005
7-8-242,-119.443167,49.879979,160006
7-8-242,-119.442409,49.879971,160007
7-8-242,-119.442427,49.880306,160008
7-8-242,-119.442427,49.880306,170001
7-8-242,-119.442457,49.880876,170002
7-8-242,-119.443160,49.880874,170003
7-8-242,-119.443152,49.881831,170004
7-8-242,-119.439937,49.881814,170005
7-8-242,-119.437501,49.881801,170006
7-8-242,-119.437519,49.880607,170007
7-8-242,-119.437522,49.880363,170008
7-8-242,-119.437463,49.879976,170009
7-8-242,-119.437293,49.879482,170010
7-8-242,-119.437143,49.879500,170011
7-8-242,-119.436736,49.879567,170012
7-8-242,-119.436434,49.879616,170013
7-8-242,-119.435798,49.879614,170014
7-8-242,-119.434752,49.879610,170015
7-8-242,-119.434152,49.879610,170016
7-8-242,-119.434152,49.879610,180001
7-8-242,-119.433557,49.879610,180002
7-8-242,-119.432330,49.879603,180003
7-8-242,-119.432040,49.879601,180004
7-8-242,-119.431684,49.879647,180005
7-8-242,-119.431307,49.879794,180006
7-8-242,-119.431040,49.879968,180007
7-8-242,-119.430878,49.880172,180008
7-8-242,-119.430800,49.880375,180009
7-8-242,-119.430786,49.880961,180010
7-8-242,-119.430727,49.881170,180011
7-8-242,-119.430602,49.881341,180012
7-8-242,-119.430458,49.881469,180013
7-8-242,-119.430442,49.881482,180014
7-8-242,-119.430121,49.881664,180015
7-8-242,-119.428634,49.882507,180016
7-8-242,-119.428634,49.882507,190001
7-8-242,-119.428225,49.882740,190002
7-8-242,-119.427713,49.882921,190003
7-8-242,-119.426668,49.883084,190004
7-8-242,-119.426572,49.883099,190005
7-8-242,-119.426152,49.883232,190006
7-8-242,-119.425723,49.883428,190007
7-8-242,-119.425347,49.883661,190008
7-8-242,-119.425299,49.883691,190009
7-8-242,-119.425260,49.883729,190010
7-8-242,-119.425260,49.883729,200001
7-8-242,-119.425210,49.883777,200002
7-8-242,-119.425067,49.883913,200003
7-8-242,-119.424947,49.884028,200004
7-8-242,-119.424505,49.884606,200005
7-8-242,-119.424390,49.884684,200006
7-8-242,-119.423663,49.885183,200007
7-8-242,-119.422461,49.885991,200008
7-8-242,-119.421855,49.886399,200009
7-8-242,-119.421855,49.886399,210001
7-8-242,-119.421600,49.886572,210002
7-8-242,-119.421262,49.886719,210003
7-8-242,-119.420878,49.886831,210004
7-8-242,-119.420520,49.886892,210005
7-8-242,-119.420467,49.886901,210006
7-8-242,-119.417598,49.886909,210007
7-8-242,-119.417620,49.887794,210008
7-8-242,-119.417614,49.888050,210009
7-8-242,-119.417614,49.888050,220001
7-8-242,-119.417603,49.888593,220002
7-8-242,-119.417520,49.888776,220003
7-8-242,-119.417375,49.888913,220004
7-8-242,-119.416604,49.888975,220005
7-8-242,-119.415688,49.888983,220006
7-8-242,-119.415370,49.889036,220007
7-8-242,-119.415072,49.889037,220008
7-8-242,-119.413567,49.889036,220009
7-8-242,-119.413155,49.889037,220010
7-8-242,-119.413155,49.889037,230001
7-8-242,-119.412624,49.889038,230002
7-8-242,-119.410639,49.889040,230003
7-8-242,-119.410278,49.889041,230004
7-8-242,-119.409426,49.889043,230005
7-8-242,-119.408699,49.889043,230006
7-8-242,-119.408699,49.889043,240001
7-8-242,-119.408258,49.889044,240002
7-8-242,-119.407925,49.889044,240003
7-8-242,-119.407723,49.889044,240004
7-8-242,-119.407018,49.889043,240005
7-8-242,-119.405900,49.889042,240006
7-8-242,-119.405387,49.889039,240007
7-8-242,-119.405387,49.889039,250001
7-8-242,-119.402773,49.889017,250002
7-8-242,-119.402393,49.889017,250003
7-8-242,-119.401795,49.889017,250004
7-8-242,-119.401795,49.889017,260001
7-8-242,-119.401296,49.889016,260002
7-8-242,-119.400710,49.889021,260003
7-8-242,-119.400013,49.889026,260004
7-8-242,-119.399594,49.889028,260005
7-8-242,-119.398759,49.889022,260006
7-8-242,-119.398759,49.889022,270001
7-8-242,-119.398174,49.889017,270002
7-8-242,-119.397448,49.889012,270003
7-8-242,-119.397115,49.889009,270004
7-8-242,-119.396767,49.889007,270005
7-8-242,-119.395934,49.889000,270006
7-8-242,-119.395934,49.889000,280001
7-8-242,-119.395906,49.889000,280002
7-8-242,-119.395667,49.888999,280003
7-8-242,-119.395599,49.888998,280004
7-8-242,-119.395515,49.888997,280005
7-8-242,-119.393924,49.888983,280006
7-8-242,-119.393702,49.888981,280007
7-8-242,-119.392857,49.888973,280008
7-8-242,-119.392852,49.889424,280009
7-8-242,-119.392852,49.889424,290001
7-8-242,-119.392845,49.890024,290002
7-8-242,-119.392839,49.890598,290003
7-8-242,-119.392352,49.890598,290004
7-8-242,-119.392352,49.890598,300001
7-8-242,-119.392057,49.890598,300002
7-8-242,-119.391217,49.890599,300003
7-8-242,-119.390030,49.890585,300004
7-8-242,-119.386881,49.890569,300005
7-8-242,-119.386886,49.891747,300006
7-8-242,-119.386888,49.892152,300007
7-8-242,-119.386890,49.892649,300008
7-8-242,-119.386890,49.892957,300009
7-8-242,-119.386890,49.892957,310001
7-8-242,-119.386890,49.893343,310002
7-8-242,-119.386890,49.893754,310003
7-8-242,-119.386891,49.894084,310004
7-8-242,-119.386891,49.894328,310005
7-8-242,-119.386891,49.894328,320001
7-8-242,-119.386890,49.895074,320002
7-8-242,-119.386885,49.895755,320003
7-8-242,-119.386875,49.896623,320004
7-8-242,-119.386852,49.898702,320005
7-8-242,-119.386839,49.899961,320006
7-8-242,-119.386838,49.900244,320007
7-8-242,-119.386839,49.901167,320008
7-8-242,-119.386839,49.901504,320009
7-8-242,-119.386839,49.901504,330001
7-8-242,-119.386839,49.902253,330002
7-8-242,-119.386840,49.902778,330003
7-8-242,-119.386842,49.903619,330004
7-8-242,-119.386839,49.903881,330005
7-8-242,-119.386839,49.903881,340001
7-8-242,-119.386833,49.904577,340002
7-8-242,-119.386826,49.905396,340003
7-8-242,-119.386825,49.905451,340004
7-8-242,-119.386812,49.906891,340005
7-8-242,-119.386809,49.907214,340006
7-8-242,-119.386809,49.907214,350001
7-8-242,-119.386808,49.907255,350002
7-8-242,-119.386802,49.907712,350003
7-8-242,-119.386787,49.908742,350004
7-8-242,-119.386780,49.909187,350005
7-8-242,-119.386771,49.910065,350006
7-8-242,-119.386768,49.910452,350007
7-8-242,-119.386765,49.911055,350008
7-8-242,-119.386761,49.911676,350009
7-8-242,-119.386756,49.912567,350010
7-8-242,-119.386750,49.913656,350011
7-8-242,-119.386757,49.914541,350012
7-8-242,-119.386761,49.914627,350013
7-8-242,-119.386756,49.914713,350014
7-8-242,-119.386740,49.914798,350015
7-8-242,-119.386714,49.914883,350016
7-8-242,-119.386678,49.914965,350017
7-8-242,-119.386632,49.915046,350018
7-8-242,-119.386577,49.915124,350019
7-8-242,-119.386512,49.915199,350020
7-8-242,-119.386438,49.915270,350021
7-8-242,-119.386356,49.915338,350022
7-8-242,-119.386267,49.915402,350023
7-8-242,-119.385935,49.915608,350024
7-8-242,-119.385935,49.915608,360001
7-8-242,-119.385064,49.916148,360002
7-8-242,-119.384592,49.916400,360003
7-8-242,-119.384368,49.916579,360004
7-8-242,-119.384186,49.916831,360005
7-8-242,-119.384096,49.917206,360006
7-8-242,-119.384064,49.917485,360007
7-8-242,-119.384019,49.917999,360008
7-8-242,-119.383909,49.917994,360009
7-8-242,-119.383821,49.918018,360010
7-8-242,-119.383764,49.918050,360011
7-8-242,-119.383728,49.918094,360012
7-8-242,-119.383699,49.918164,360013
7-8-242,-119.383716,49.918230,360014
7-8-242,-119.383743,49.918276,360015
7-8-242,-119.383829,49.918318,360016
7-8-242,-119.383921,49.918338,360017
7-8-242,-119.384010,49.918352,360018
7-8-242,-119.383996,49.918793,360019
7-8-242,-119.383996,49.918793,370001
7-8-242,-119.383914,49.921587,370002
7-8-242,-119.383914,49.921587,380001
7-8-242,-119.383904,49.921896,380002
7-8-242,-119.383891,49.923699,380003
7-8-242,-119.383887,49.924160,380004
7-8-242,-119.385415,49.924424,380005
7-8-242,-119.385805,49.924426,380006
7-8-242,-119.385805,49.924426,390001
7-8-242,-119.386494,49.924432,390002
7-8-242,-119.386493,49.925120,390003
7-8-242,-119.386486,49.929112,390004
7-8-242,-119.386482,49.930015,390005
7-8-242,-119.386552,49.930563,390006
7-8-242,-119.386754,49.931072,390007
7-8-242,-119.386949,49.931368,390008
7-8-242,-119.387336,49.931766,390009
7-8-242,-119.387813,49.932115,390010
7-8-242,-119.388239,49.932392,390011
7-8-242,-119.388780,49.932745,390012
7-8-242,-119.389312,49.933091,390013
7-8-242,-119.389877,49.933630,390014
7-8-242,-119.390115,49.933966,390015
7-8-242,-119.390130,49.934005,390016
7-8-242,-119.390251,49.934299,390017
7-8-242,-119.390314,49.934685,390018
7-8-242,-119.390300,49.935359,390019
7-8-242,-119.390369,49.935607,390020
7-8-242,-119.390462,49.935766,390021
7-8-242,-119.390724,49.935989,390022
7-8-242,-119.390911,49.936100,390023
7-8-242,-119.391342,49.936235,390024
7-8-242,-119.391881,49.936324,390025
7-8-242,-119.391948,49.936425,390026
7-8-242,-119.392093,49.936481,390027
7-8-242,-119.391950,49.936753,390028
7-8-242,-119.391939,49.936776,390029
7-8-242,-119.391740,49.936963,390030
7-8-242,-119.391271,49.937222,390031
7-8-242,-119.391242,49.937238,390032
7-8-242,-119.390989,49.937440,390033
7-8-242,-119.390779,49.937703,390034
7-8-242,-119.389742,49.939961,390035
7-8-242,-119.389689,49.940233,390036
7-8-242,-119.389743,49.940486,390037
7-8-242,-119.389847,49.940687,390038
7-8-242,-119.390059,49.940928,390039
7-8-242,-119.389989,49.940957,390040
7-8-242,-119.389933,49.941058,390041
7-8-242,-119.389977,49.941163,390042
7-8-242,-119.390111,49.941230,390043
7-8-242,-119.390275,49.941232,390044
7-8-242,-119.390345,49.941204,390045
7-8-242,-119.390415,49.941173,390046
7-8-242,-119.390472,49.941072,390047
7-8-242,-119.390428,49.940969,390048
7-8-242,-119.390682,49.940794,390049
7-8-242,-119.390992,49.940426,390050
7-8-242,-119.391184,49.940292,390051
7-8-242,-119.391426,49.940185,390052
7-8-242,-119.391754,49.940093,390053
7-8-242,-119.392125,49.940046,390054
7-8-242,-119.392524,49.940044,390055
7-8-242,-119.392923,49.940087,390056
7-8-242,-119.394177,49.940393,390057
7-8-242,-119.394627,49.939658,390058
7-8-242,-119.394017,49.939498,390059
7-8-243,-119.442427,49.880306,10001
7-8-243,-119.442457,49.880876,10002
7-8-243,-119.443160,49.880874,10003
7-8-243,-119.443152,49.881831,10004
7-8-243,-119.439937,49.881814,10005
7-8-243,-119.437501,49.881801,10006
7-8-243,-119.437519,49.880607,10007
7-8-243,-119.437522,49.880363,10008
7-8-243,-119.437463,49.879976,10009
