route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,1,Downtown,,0,24181,1,0,0
1,1,2,Lakeshore - Mission Rec Exch,,1,24181,2,0,0
1,1,3,Downtown,,0,24181,1,0,0
1,1,4,Lakeshore - Mission Rec Exch,,1,24187,2,0,0
1,1,5,Downtown,,0,24187,1,0,0
1,1,6,Lakeshore - Mission Rec Exch,,1,24187,2,0,0
1,1,7,Downtown,,0,24188,1,0,0
1,1,8,Lakeshore - Mission Rec Exch,,1,24188,2,0,0
1,1,9,Downtown,,0,24188,1,0,0
1,1,10,Downtown,,0,24190,1,0,0
1,1,11,Downtown,,0,24191,1,0,0
1,1,12,Lakeshore - Mission Rec Exch,,1,24191,2,0,0
1,1,13,Downtown,,0,24191,1,0,0
1,1,14,Lakeshore - Mission Rec Exch,,1,24191,2,0,0
1,1,15,Downtown,,0,24191,1,0,0
1,1,16,Lakeshore - Mission Rec Exch,,1,24191,2,0,0
1,1,17,Downtown,,0,24191,1,0,0
1,1,18,Lakeshore - Mission Rec Exch,,1,24191,2,0,0
1,1,19,Downtown,,0,24193,1,0,0
1,1,20,Lakeshore - Mission Rec Exch,,1,24193,2,0,0
1,1,21,Downtown,,0,24193,1,0,0
1,1,22,Lakeshore - Mission Rec Exch,,1,24193,2,0,0
1,1,23,Downtown,,0,24193,1,0,0
1,1,24,Lakeshore - Mission Rec Exch,,1,24199,2,0,0
1,1,25,Lakeshore - Mission Rec Exch,,1,24206,2,0,0
1,1,26,Downtown,,0,24206,1,0,0
1,1,27,Downtown,,0,24215,1,0,0
1,1,28,Lakeshore - Mission Rec Exch,,1,24215,2,0,0
1,1,29,Downtown,,0,24215,1,0,0
1,1,30,Lakeshore - Mission Rec Exch,,1,24215,2,0,0
1,1,31,Downtown,,0,24215,1,0,0
1,1,32,Lakeshore - Mission Rec Exch,,1,24222,2,0,0
1,1,33,Downtown,,0,24223,1,0,0
1,1,34,Lakeshore - Mission Rec Exch,,1,24223,2,0,0
1,1,35,Lakeshore - Mission Rec Exch,,1,24233,2,0,0
1,1,36,Lakeshore - Mission Rec Exch,,1,24235,2,0,0
1,1,37,Downtown,,0,24235,1,0,0
1,1,38,Lakeshore - Mission Rec Exch,,1,24235,2,0,0
1,1,39,Lakeshore - Mission Rec Exch,,1,24237,2,0,0
1,1,40,Downtown,,0,24237,1,0,0
1,1,41,Lakeshore - Mission Rec Exch,,1,24237,2,0,0
1,1,42,Downtown,,0,24237,1,0,0
1,1,43,Lakeshore - Mission Rec Exch,,1,24237,2,0,0
1,1,44,Lakeshore - Mission Rec Exch,,1,24237,2,0,0
1,1,45,Lakeshore - Mission Rec Exch,,1,24237,2,0,0
1,1,46,Lakeshore - Mission Rec Exch,,1,24238,2,0,0
1,1,47,Downtown,,0,24238,1,0,0
1,1,48,Lakeshore - Mission Rec Exch,,1,24238,2,0,0
1,1,49,Downtown,,0,24238,1,0,0
1,1,50,Lakeshore - Mission Rec Exch,,1,24238,2,0,0
1,1,51,Downtown,,0,24238,1,0,0
1,1,52,Lakeshore - Mission Rec Exch,,1,24238,2,0,0
1,1,53,Downtown,,0,24238,1,0,0
1,1,54,Lakeshore - Mission Rec Exch,,1,24238,2,0,0
1,1,55,Downtown,,0,24242,1,0,0
1,1,56,Lakeshore - Mission Rec Exch,,1,24242,2,0,0
1,1,57,Downtown,,0,24242,1,0,0
1,1,58,Lakeshore - Mission Rec Exch,,1,24246,2,0,0
1,1,59,Downtown,,0,24246,1,0,0
1,1,60,Lakeshore - Mission Rec Exch,,1,24249,2,0,0
1,1,61,Downtown,,0,24249,1,0,0
1,1,62,Lakeshore - Mission Rec Exch,,1,24249,2,0,0
1,1,63,Lakeshore - Mission Rec Exch,,1,24251,2,0,0
1,1,64,Downtown,,0,24251,1,0,0
1,1,65,Lakeshore - Mission Rec Exch,,1,24251,2,0,0
1,1,66,Downtown,,0,24251,1,0,0
1,1,67,Lakeshore - Mission Rec Exch,,1,24251,2,0,0
1,1,68,Downtown,,0,24251,1,0,0
1,1,69,Lakeshore - Mission Rec Exch,,1,24253,2,0,0
1,1,70,Downtown,,0,24253,1,0,0
1,1,71,Lakeshore - Mission Rec Exch,,1,24253,2,0,0
1,1,72,Downtown,,0,24253,1,0,0
1,1,73,Downtown,,0,24253,1,0,0
1,1,74,Lakeshore - Mission Rec Exch,,1,24253,2,0,0
1,1,75,Downtown,,0,24253,1,0,0
1,1,76,Downtown,,0,24253,1,0,0
1,1,77,Downtown,,0,24253,1,0,0
1,1,78,Lakeshore - Mission Rec Exch,,1,24266,2,0,0
1,1,79,Downtown,,0,24266,1,0,0
1,1,80,Lakeshore - Mission Rec Exch,,1,24266,2,0,0
1,1,81,Downtown,,0,24266,1,0,0
1,1,82,Lakeshore - Mission Rec Exch,,1,24266,2,0,0
1,1,83,Downtown,,0,24266,1,0,0
1,1,84,Lakeshore - Mission Rec Exch,,1,24279,2,0,0
1,1,85,Downtown,,0,24283,1,0,0
1,1,86,Downtown,,0,24283,1,0,0
1,1,87,Lakeshore - Mission Rec Exch,,1,24283,2,0,0
1,1,88,Downtown,,0,24283,1,0,0
1,1,89,Lakeshore - Mission Rec Exch,,1,24283,2,0,0
1,2,90,Lakeshore - Mission Rec Exch,,1,23228,2,0,0
1,2,91,Downtown,,0,23228,1,0,0
1,2,92,Lakeshore - Mission Rec Exch,,1,23229,2,0,0
1,2,93,Downtown,,0,23229,1,0,0
1,2,94,Lakeshore - Mission Rec Exch,,1,23231,2,0,0
1,2,95,Downtown,,0,23231,1,0,0
1,2,96,Lakeshore - Mission Rec Exch,,1,23233,2,0,0
1,2,97,Downtown,,0,23233,1,0,0
1,2,98,Lakeshore - Mission Rec Exch,,1,23233,2,0,0
1,2,99,Downtown,,0,23233,1,0,0
1,2,100,Lakeshore - Mission Rec Exch,,1,23235,2,0,0
1,2,101,Downtown,,0,23235,1,0,0
1,2,102,Downtown,,0,23238,1,0,0
1,2,103,Lakeshore - Mission Rec Exch,,1,23239,2,0,0
1,2,104,Downtown,,0,23239,1,0,0
1,2,105,Lakeshore - Mission Rec Exch,,1,23239,2,0,0
1,2,106,Downtown,,0,23239,1,0,0
1,2,107,Lakeshore - Mission Rec Exch,,1,23239,2,0,0
1,2,108,Downtown,,0,23239,1,0,0
1,2,109,Lakeshore - Mission Rec Exch,,1,23240,2,0,0
1,2,110,Downtown,,0,23240,1,0,0
1,2,111,Lakeshore - Mission Rec Exch,,1,23240,2,0,0
1,2,112,Downtown,,0,23240,1,0,0
1,2,113,Lakeshore - Mission Rec Exch,,1,23242,2,0,0
1,2,114,Downtown,,0,23242,1,0,0
1,2,115,Lakeshore - Mission Rec Exch,,1,23242,2,0,0
1,2,116,Downtown,,0,23242,1,0,0
1,2,117,Lakeshore - Mission Rec Exch,,1,23242,2,0,0
1,2,118,Downtown,,0,23242,1,0,0
1,2,119,Lakeshore - Mission Rec Exch,,1,23242,2,0,0
1,2,120,Downtown,,0,23242,1,0,0
1,2,121,Lakeshore - Mission Rec Exch,,1,23242,2,0,0
1,2,122,Downtown,,0,23242,1,0,0
1,2,123,Lakeshore - Mission Rec Exch,,1,23242,2,0,0
1,2,124,Downtown,,0,23242,1,0,0
1,2,125,Lakeshore - Mission Rec Exch,,1,23242,2,0,0
1,2,126,Lakeshore - Mission Rec Exch,,1,23244,2,0,0
1,2,127,Downtown,,0,23244,1,0,0
1,2,128,Lakeshore - Mission Rec Exch,,1,23246,2,0,0
1,2,129,Downtown,,0,23246,1,0,0
1,2,130,Lakeshore - Mission Rec Exch,,1,23246,2,0,0
1,2,131,Downtown,,0,23246,1,0,0
1,2,132,Lakeshore - Mission Rec Exch,,1,23247,2,0,0
1,2,133,Downtown,,0,23247,1,0,0
1,2,134,Lakeshore - Mission Rec Exch,,1,23247,2,0,0
1,2,135,Downtown,,0,23247,1,0,0
1,2,136,Lakeshore - Mission Rec Exch,,1,23249,2,0,0
1,2,137,Downtown,,0,23249,1,0,0
1,2,138,Lakeshore - Mission Rec Exch,,1,23249,2,0,0
1,2,139,Downtown,,0,23249,1,0,0
1,2,140,Lakeshore - Mission Rec Exch,,1,23250,2,0,0
1,2,141,Downtown,,0,23250,1,0,0
1,2,142,Lakeshore - Mission Rec Exch,,1,23250,2,0,0
1,2,143,Downtown,,0,23250,1,0,0
1,2,144,Lakeshore - Mission Rec Exch,,1,23250,2,0,0
1,2,145,Downtown,,0,23250,1,0,0
1,2,146,Lakeshore - Mission Rec Exch,,1,23250,2,0,0
1,2,147,Downtown,,0,23250,1,0,0
1,2,148,Lakeshore - Mission Rec Exch,,1,23252,2,0,0
1,2,149,Downtown,,0,23252,1,0,0
1,3,150,Lakeshore - Mission Rec Exch,,1,23264,2,0,0
1,3,151,Downtown,,0,23264,1,0,0
1,3,152,Downtown,,0,23269,1,0,0
1,3,153,Lakeshore - Mission Rec Exch,,1,23270,2,0,0
1,3,154,Downtown,,0,23272,1,0,0
1,3,155,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,156,Downtown,,0,23274,1,0,0
1,3,157,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,158,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,159,Downtown,,0,23274,1,0,0
1,3,160,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,161,Downtown,,0,23274,1,0,0
1,3,162,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,163,Downtown,,0,23274,1,0,0
1,3,164,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,165,Downtown,,0,23274,1,0,0
1,3,166,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,167,Downtown,,0,23274,1,0,0
1,3,168,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,169,Downtown,,0,23274,1,0,0
1,3,170,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,171,Downtown,,0,23274,1,0,0
1,3,172,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,173,Downtown,,0,23274,1,0,0
1,3,174,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,175,Downtown,,0,23274,1,0,0
1,3,176,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,177,Downtown,,0,23274,1,0,0
1,3,178,Lakeshore - Mission Rec Exch,,1,23274,2,0,0
1,3,179,Downtown,,0,23274,1,0,0
1,4,180,Lakeshore - Mission Rec Exch,,1,25085,3,0,0
1,4,181,Downtown,,0,25085,1,0,0
1,4,182,Downtown,,0,25091,1,0,0
1,4,183,Lakeshore - Mission Rec Exch,,1,25092,3,0,0
1,4,184,Downtown,,0,25094,1,0,0
1,4,185,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,186,Downtown,,0,25095,1,0,0
1,4,187,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,188,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,189,Downtown,,0,25095,1,0,0
1,4,190,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,191,Downtown,,0,25095,1,0,0
1,4,192,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,193,Downtown,,0,25095,1,0,0
1,4,194,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,195,Downtown,,0,25095,1,0,0
1,4,196,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,197,Downtown,,0,25095,1,0,0
1,4,198,Lakeshore - Mission Rec Exch,,1,25095,3,0,0
1,4,199,Downtown,,0,25095,1,0,0
1,4,200,Lakeshore - Mission Rec Exch,,1,25101,3,0,0
1,4,201,Downtown,,0,25101,1,0,0
1,4,202,Lakeshore - Mission Rec Exch,,1,25101,3,0,0
1,4,203,Downtown,,0,25101,1,0,0
1,4,204,Lakeshore - Mission Rec Exch,,1,25101,3,0,0
1,4,205,Downtown,,0,25101,1,0,0
1,4,206,Lakeshore - Mission Rec Exch,,1,25101,3,0,0
1,4,207,Downtown,,0,25101,1,0,0
1,4,208,Lakeshore - Mission Rec Exch,,1,25101,3,0,0
1,4,209,Downtown,,0,25101,1,0,0
1,5,210,Lakeshore - Mission Rec Exch,,1,25110,3,0,0
1,5,211,Downtown,,0,25110,1,0,0
1,5,212,Lakeshore - Mission Rec Exch,,1,25110,3,0,0
1,5,213,Downtown,,0,25110,1,0,0
1,5,214,Lakeshore - Mission Rec Exch,,1,25110,3,0,0
1,5,215,Downtown,,0,25110,1,0,0
1,5,216,Lakeshore - Mission Rec Exch,,1,25110,3,0,0
1,5,217,Downtown,,0,25110,1,0,0
1,5,218,Lakeshore - Mission Rec Exch,,1,25110,3,0,0
1,5,219,Downtown,,0,25110,1,0,0
1,5,220,Lakeshore - Mission Rec Exch,,1,25110,3,0,0
1,5,221,Downtown,,0,25110,1,0,0
1,5,222,Lakeshore - Mission Rec Exch,,1,25110,3,0,0
1,5,223,Downtown,,0,25111,1,0,0
1,5,224,Lakeshore - Mission Rec Exch,,1,25111,3,0,0
1,5,225,Downtown,,0,25111,1,0,0
1,5,226,Downtown,,0,25113,1,0,0
1,5,227,Downtown,,0,25115,1,0,0
1,5,228,Lakeshore - Mission Rec Exch,,1,25115,3,0,0
1,5,229,Downtown,,0,25115,1,0,0
1,5,230,Lakeshore - Mission Rec Exch,,1,25115,3,0,0
1,5,231,Downtown,,0,25115,1,0,0
1,5,232,Lakeshore - Mission Rec Exch,,1,25120,3,0,0
1,5,233,Lakeshore - To OK College,,1,25125,4,0,0
1,5,234,Lakeshore - Mission Rec Exch,,1,25127,3,0,0
1,5,235,Downtown,,0,25127,1,0,0
1,5,236,Downtown,,0,25130,1,0,0
1,5,237,Lakeshore - Mission Rec Exch,,1,25130,3,0,0
1,5,238,Downtown,,0,25132,1,0,0
1,5,239,Lakeshore - Mission Rec Exch,,1,25132,3,0,0
1,5,240,Downtown,,0,25132,1,0,0
1,5,241,Downtown,,0,25139,1,0,0
1,5,242,Lakeshore - Mission Rec Exch,,1,25139,3,0,0
1,5,243,Downtown,,0,25139,1,0,0
1,5,244,Lakeshore - Mission Rec Exch,,1,25139,3,0,0
1,5,245,Downtown,,0,25139,1,0,0
1,5,246,Downtown,,0,25141,1,0,0
1,5,247,Lakeshore - Mission Rec Exch,,1,25141,3,0,0
1,5,248,Downtown,,0,25141,1,0,0
1,5,249,Lakeshore - Mission Rec Exch,,1,25142,3,0,0
1,5,250,Downtown,,0,25142,1,0,0
1,5,251,Lakeshore - Mission Rec Exch,,1,25142,3,0,0
1,5,252,Downtown,,0,25142,1,0,0
1,5,253,Lakeshore - Mission Rec Exch,,1,25142,3,0,0
1,5,254,Downtown,,0,25142,1,0,0
1,5,255,Lakeshore - Mission Rec Exch,,1,25142,3,0,0
1,5,256,Downtown,,0,25142,1,0,0
1,5,257,Lakeshore - Mission Rec Exch,,1,25143,3,0,0
1,5,258,Downtown,,0,25143,1,0,0
1,5,259,Lakeshore - Mission Rec Exch,,1,25143,3,0,0
1,5,260,Downtown,,0,25143,1,0,0
1,5,261,Lakeshore - Mission Rec Exch,,1,25143,3,0,0
1,5,262,Downtown,,0,25143,1,0,0
1,5,263,Lakeshore - Mission Rec Exch,,1,25143,3,0,0
1,5,264,Lakeshore - Mission Rec Exch,,1,25146,3,0,0
1,5,265,Downtown,,0,25147,1,0,0
1,5,266,Lakeshore - Mission Rec Exch,,1,25147,3,0,0
1,5,267,Downtown,,0,25157,5,0,0
1,5,268,Lakeshore - Mission Rec Exch,,1,25164,3,0,0
1,5,269,Downtown,,0,25164,1,0,0
1,5,270,Lakeshore - Mission Rec Exch,,1,25164,3,0,0
1,5,271,Downtown,,0,25164,1,0,0
1,5,272,Lakeshore - Mission Rec Exch,,1,25171,3,0,0
1,5,273,Downtown,,0,25171,1,0,0
1,5,274,Lakeshore - Mission Rec Exch,,1,25171,3,0,0
1,5,275,Downtown,,0,25171,1,0,0
1,5,276,Downtown,,0,25172,1,0,0
1,5,277,Downtown,,0,25172,1,0,0
1,5,278,Lakeshore - Mission Rec Exch,,1,25172,3,0,0
1,5,279,Downtown,,0,25172,1,0,0
1,5,280,Lakeshore - Mission Rec Exch,,1,25172,3,0,0
1,5,281,Lakeshore - Mission Rec Exch,,1,25174,3,0,0
1,5,282,Downtown,,0,25174,1,0,0
1,5,283,Lakeshore - Mission Rec Exch,,1,25174,3,0,0
1,5,284,Downtown,,0,25174,1,0,0
1,5,285,Lakeshore - Mission Rec Exch,,1,25174,3,0,0
1,5,286,Lakeshore - Mission Rec Exch,,1,25174,3,0,0
1,5,287,Lakeshore - Mission Rec Exch,,1,25174,3,0,0
1,5,288,Lakeshore - Mission Rec Exch,,1,25176,3,0,0
1,5,289,Downtown,,0,25176,1,0,0
1,5,290,Downtown,,0,25176,1,0,0
1,5,291,Downtown,,0,25176,1,0,0
1,5,292,Lakeshore - Mission Rec Exch,,1,25177,3,0,0
1,5,293,Downtown,,0,25177,1,0,0
1,5,294,Lakeshore - Mission Rec Exch,,1,25177,3,0,0
1,5,295,Downtown,,0,25177,1,0,0
1,5,296,Lakeshore - Mission Rec Exch,,1,25177,3,0,0
1,5,297,Downtown,,0,25177,1,0,0
1,5,298,Lakeshore - Mission Rec Exch,,1,25200,3,0,0
1,5,299,Downtown,,0,25200,1,0,0
1,5,300,Lakeshore - Mission Rec Exch,,1,25200,3,0,0
1,5,301,Lakeshore - Mission Rec Exch,,1,25208,3,0,0
1,5,302,Downtown,,0,25208,1,0,0
1,5,303,Lakeshore - Mission Rec Exch,,1,25208,3,0,0
1,6,304,Lakeshore - Mission Rec Exch,,1,25220,3,0,0
1,6,305,Downtown,,0,25220,1,0,0
1,6,306,Lakeshore - Mission Rec Exch,,1,25220,3,0,0
1,6,307,Downtown,,0,25220,1,0,0
1,6,308,Lakeshore - Mission Rec Exch,,1,25220,3,0,0
1,6,309,Downtown,,0,25220,1,0,0
1,6,310,Lakeshore - Mission Rec Exch,,1,25220,3,0,0
1,6,311,Downtown,,0,25220,1,0,0
1,6,312,Lakeshore - Mission Rec Exch,,1,25220,3,0,0
1,6,313,Downtown,,0,25220,1,0,0
1,6,314,Lakeshore - Mission Rec Exch,,1,25220,3,0,0
1,6,315,Downtown,,0,25220,1,0,0
1,6,316,Lakeshore - Mission Rec Exch,,1,25220,3,0,0
1,6,317,Downtown,,0,25221,1,0,0
1,6,318,Lakeshore - Mission Rec Exch,,1,25221,3,0,0
1,6,319,Downtown,,0,25221,1,0,0
1,6,320,Downtown,,0,25223,1,0,0
1,6,321,Downtown,,0,25225,1,0,0
1,6,322,Lakeshore - Mission Rec Exch,,1,25225,3,0,0
1,6,323,Downtown,,0,25225,1,0,0
1,6,324,Lakeshore - Mission Rec Exch,,1,25225,3,0,0
1,6,325,Downtown,,0,25225,1,0,0
1,6,326,Lakeshore - Mission Rec Exch,,1,25230,3,0,0
1,6,327,Lakeshore - To OK College,,1,25235,4,0,0
1,6,328,Lakeshore - Mission Rec Exch,,1,25237,3,0,0
1,6,329,Downtown,,0,25237,1,0,0
1,6,330,Downtown,,0,25240,1,0,0
1,6,331,Lakeshore - Mission Rec Exch,,1,25240,3,0,0
1,6,332,Downtown,,0,25242,1,0,0
1,6,333,Lakeshore - Mission Rec Exch,,1,25242,3,0,0
1,6,334,Downtown,,0,25242,1,0,0
1,6,335,Downtown,,0,25249,1,0,0
1,6,336,Lakeshore - Mission Rec Exch,,1,25249,3,0,0
1,6,337,Downtown,,0,25249,1,0,0
1,6,338,Lakeshore - Mission Rec Exch,,1,25249,3,0,0
1,6,339,Downtown,,0,25249,1,0,0
1,6,340,Downtown,,0,25251,1,0,0
1,6,341,Lakeshore - Mission Rec Exch,,1,25251,3,0,0
1,6,342,Downtown,,0,25251,1,0,0
1,6,343,Lakeshore - Mission Rec Exch,,1,25252,3,0,0
1,6,344,Downtown,,0,25252,1,0,0
1,6,345,Lakeshore - Mission Rec Exch,,1,25252,3,0,0
1,6,346,Downtown,,0,25252,1,0,0
1,6,347,Lakeshore - Mission Rec Exch,,1,25252,3,0,0
1,6,348,Downtown,,0,25252,1,0,0
1,6,349,Lakeshore - Mission Rec Exch,,1,25252,3,0,0
1,6,350,Downtown,,0,25252,1,0,0
1,6,351,Lakeshore - Mission Rec Exch,,1,25253,3,0,0
1,6,352,Downtown,,0,25253,1,0,0
1,6,353,Lakeshore - Mission Rec Exch,,1,25253,3,0,0
1,6,354,Downtown,,0,25253,1,0,0
1,6,355,Lakeshore - Mission Rec Exch,,1,25253,3,0,0
1,6,356,Downtown,,0,25253,1,0,0
1,6,357,Lakeshore - Mission Rec Exch,,1,25253,3,0,0
1,6,358,Lakeshore - Mission Rec Exch,,1,25256,3,0,0
1,6,359,Downtown,,0,25257,1,0,0
1,6,360,Lakeshore - Mission Rec Exch,,1,25257,3,0,0
1,6,361,Downtown,,0,25267,5,0,0
1,6,362,Lakeshore - Mission Rec Exch,,1,25274,3,0,0
1,6,363,Downtown,,0,25274,1,0,0
1,6,364,Lakeshore - Mission Rec Exch,,1,25274,3,0,0
1,6,365,Downtown,,0,25274,1,0,0
1,6,366,Lakeshore - Mission Rec Exch,,1,25281,3,0,0
1,6,367,Downtown,,0,25281,1,0,0
1,6,368,Lakeshore - Mission Rec Exch,,1,25281,3,0,0
1,6,369,Downtown,,0,25281,1,0,0
1,6,370,Downtown,,0,25282,1,0,0
1,6,371,Downtown,,0,25282,1,0,0
1,6,372,Lakeshore - Mission Rec Exch,,1,25282,3,0,0
1,6,373,Downtown,,0,25282,1,0,0
1,6,374,Lakeshore - Mission Rec Exch,,1,25282,3,0,0
1,6,375,Lakeshore - Mission Rec Exch,,1,25284,3,0,0
1,6,376,Downtown,,0,25284,1,0,0
1,6,377,Lakeshore - Mission Rec Exch,,1,25284,3,0,0
1,6,378,Downtown,,0,25284,1,0,0
1,6,379,Lakeshore - Mission Rec Exch,,1,25284,3,0,0
1,6,380,Lakeshore - Mission Rec Exch,,1,25284,3,0,0
1,6,381,Lakeshore - Mission Rec Exch,,1,25284,3,0,0
1,6,382,Lakeshore - Mission Rec Exch,,1,25286,3,0,0
1,6,383,Downtown,,0,25286,1,0,0
1,6,384,Downtown,,0,25286,1,0,0
1,6,385,Downtown,,0,25286,1,0,0
1,6,386,Lakeshore - Mission Rec Exch,,1,25287,3,0,0
1,6,387,Downtown,,0,25287,1,0,0
1,6,388,Lakeshore - Mission Rec Exch,,1,25287,3,0,0
1,6,389,Downtown,,0,25287,1,0,0
1,6,390,Lakeshore - Mission Rec Exch,,1,25287,3,0,0
1,6,391,Downtown,,0,25287,1,0,0
1,6,392,Lakeshore - Mission Rec Exch,,1,25310,3,0,0
1,6,393,Downtown,,0,25310,1,0,0
1,6,394,Lakeshore - Mission Rec Exch,,1,25310,3,0,0
1,6,395,Lakeshore - Mission Rec Exch,,1,25318,3,0,0
1,6,396,Downtown,,0,25318,1,0,0
1,6,397,Lakeshore - Mission Rec Exch,,1,25318,3,0,0
1,7,398,Lakeshore - Mission Rec Exch,,1,25330,3,0,0
1,7,399,Downtown,,0,25330,1,0,0
1,7,400,Lakeshore - Mission Rec Exch,,1,25330,3,0,0
1,7,401,Downtown,,0,25330,1,0,0
1,7,402,Lakeshore - Mission Rec Exch,,1,25330,3,0,0
1,7,403,Downtown,,0,25330,1,0,0
1,7,404,Lakeshore - Mission Rec Exch,,1,25330,3,0,0
1,7,405,Downtown,,0,25330,1,0,0
1,7,406,Lakeshore - Mission Rec Exch,,1,25330,3,0,0
1,7,407,Downtown,,0,25330,1,0,0
1,7,408,Lakeshore - Mission Rec Exch,,1,25330,3,0,0
1,7,409,Downtown,,0,25330,1,0,0
1,7,410,Lakeshore - Mission Rec Exch,,1,25330,3,0,0
1,7,411,Downtown,,0,25331,1,0,0
1,7,412,Lakeshore - Mission Rec Exch,,1,25331,3,0,0
1,7,413,Downtown,,0,25331,1,0,0
1,7,414,Downtown,,0,25333,1,0,0
1,7,415,Downtown,,0,25335,1,0,0
1,7,416,Lakeshore - Mission Rec Exch,,1,25335,3,0,0
1,7,417,Downtown,,0,25335,1,0,0
1,7,418,Lakeshore - Mission Rec Exch,,1,25335,3,0,0
1,7,419,Downtown,,0,25335,1,0,0
1,7,420,Lakeshore - Mission Rec Exch,,1,25340,3,0,0
1,7,421,Lakeshore - To OK College,,1,25345,4,0,0
1,7,422,Lakeshore - Mission Rec Exch,,1,25347,3,0,0
1,7,423,Downtown,,0,25347,1,0,0
1,7,424,Downtown,,0,25350,1,0,0
1,7,425,Lakeshore - Mission Rec Exch,,1,25350,3,0,0
1,7,426,Downtown,,0,25352,1,0,0
1,7,427,Lakeshore - Mission Rec Exch,,1,25352,3,0,0
1,7,428,Downtown,,0,25352,1,0,0
1,7,429,Downtown,,0,25359,1,0,0
1,7,430,Lakeshore - Mission Rec Exch,,1,25359,3,0,0
1,7,431,Downtown,,0,25359,1,0,0
1,7,432,Lakeshore - Mission Rec Exch,,1,25359,3,0,0
1,7,433,Downtown,,0,25359,1,0,0
1,7,434,Downtown,,0,25361,1,0,0
1,7,435,Lakeshore - Mission Rec Exch,,1,25361,3,0,0
1,7,436,Downtown,,0,25361,1,0,0
1,7,437,Lakeshore - Mission Rec Exch,,1,25362,3,0,0
1,7,438,Downtown,,0,25362,1,0,0
1,7,439,Lakeshore - Mission Rec Exch,,1,25362,3,0,0
1,7,440,Downtown,,0,25362,1,0,0
1,7,441,Lakeshore - Mission Rec Exch,,1,25362,3,0,0
1,7,442,Downtown,,0,25362,1,0,0
1,7,443,Lakeshore - Mission Rec Exch,,1,25362,3,0,0
1,7,444,Downtown,,0,25362,1,0,0
1,7,445,Lakeshore - Mission Rec Exch,,1,25363,3,0,0
1,7,446,Downtown,,0,25363,1,0,0
1,7,447,Lakeshore - Mission Rec Exch,,1,25363,3,0,0
1,7,448,Downtown,,0,25363,1,0,0
1,7,449,Lakeshore - Mission Rec Exch,,1,25363,3,0,0
1,7,450,Downtown,,0,25363,1,0,0
1,7,451,Lakeshore - Mission Rec Exch,,1,25363,3,0,0
1,7,452,Lakeshore - Mission Rec Exch,,1,25366,3,0,0
1,7,453,Downtown,,0,25367,1,0,0
1,7,454,Lakeshore - Mission Rec Exch,,1,25367,3,0,0
1,7,455,Downtown,,0,25377,5,0,0
1,7,456,Lakeshore - Mission Rec Exch,,1,25384,3,0,0
1,7,457,Downtown,,0,25384,1,0,0
1,7,458,Lakeshore - Mission Rec Exch,,1,25384,3,0,0
1,7,459,Downtown,,0,25384,1,0,0
1,7,460,Lakeshore - Mission Rec Exch,,1,25391,3,0,0
1,7,461,Downtown,,0,25391,1,0,0
1,7,462,Lakeshore - Mission Rec Exch,,1,25391,3,0,0
1,7,463,Downtown,,0,25391,1,0,0
1,7,464,Downtown,,0,25392,1,0,0
1,7,465,Downtown,,0,25392,1,0,0
1,7,466,Lakeshore - Mission Rec Exch,,1,25392,3,0,0
1,7,467,Downtown,,0,25392,1,0,0
1,7,468,Lakeshore - Mission Rec Exch,,1,25392,3,0,0
1,7,469,Lakeshore - Mission Rec Exch,,1,25394,3,0,0
1,7,470,Downtown,,0,25394,1,0,0
1,7,471,Lakeshore - Mission Rec Exch,,1,25394,3,0,0
1,7,472,Downtown,,0,25394,1,0,0
1,7,473,Lakeshore - Mission Rec Exch,,1,25394,3,0,0
1,7,474,Lakeshore - Mission Rec Exch,,1,25394,3,0,0
1,7,475,Lakeshore - Mission Rec Exch,,1,25394,3,0,0
1,7,476,Lakeshore - Mission Rec Exch,,1,25396,3,0,0
1,7,477,Downtown,,0,25396,1,0,0
1,7,478,Downtown,,0,25396,1,0,0
1,7,479,Downtown,,0,25396,1,0,0
1,7,480,Lakeshore - Mission Rec Exch,,1,25397,3,0,0
1,7,481,Downtown,,0,25397,1,0,0
